OWNER;TABLE_NAME;TAB_COMMENTS;NUM_ROWS;DUPLICATED;COLUMN_ID;COLUMN_NAME;DATA_TYPE;DATA_LENGTH;NULLABLE;DATA_SCALE;AVG_COL_LEN;NUM_DISTINCT;NUM_NULLS;DEFAULT_ON_NULL;COL_COMMENTS;CONSTRAINTS
SUANOTA;APP_CHAMADA_TEL_FILA_FAIXA;;0.0;N;2.0;TX_APP_CHAMADA_TEL_FILA_FAIXA;VARCHAR2;250;Y;;0.0;0.0;0.0;NO;Descri��o da faixa da fila de chamadas; (: )
SUANOTA;APP_CHAMADA_TEL_FILA_FAIXA_ITENS;;0.0;N;6.0;CD_USUARIO_ALTERACAO;VARCHAR2;250;Y;;0.0;0.0;0.0;NO;C�digo do usu�rio que alterou o registro na tabela; (: )
SUANOTA;APP_CHAMADA_TEL_FILA_FAIXA_ITENS;;0.0;N;4.0;CD_USUARIO_INCLUSAO;VARCHAR2;250;Y;;0.0;0.0;0.0;NO;C�digo do usu�rio que incluiu o registro na tabela; (: )
SUANOTA;APP_CHAMADA_TEL_FILA_FAIXA_ITENS;;0.0;N;2.0;ID_APP_CHAMADA_TEL_FILA_FAIXA;NUMBER;22;Y;;0.0;0.0;0.0;NO;FK da tabela APP_CHAMADA_TEL_FILA_FAIXA;APPCHAMA_APPCHFI_FK (FOREIGN KEY: ENABLED)
SUANOTA;APP_CHAMADA_TEL_FILA_FAIXA_ITENS;;0.0;N;1.0;ID_APP_CHAMADA_TEL_FILA_FAIXA_ITENS;NUMBER;22;N;;0.0;0.0;0.0;NO;Sequencial da tabela;PK_ID_APP_CHAMADA_TEL_FILA_FAIXA_ITENS (PRIMARY KEY: ENABLED)- SYS_C00247388 (C: ENABLED)
SUANOTA;APP_CHAMADA_TEL_FILA_FAIXA_ITENS;;0.0;N;3.0;NU_FAIXA;NUMBER;22;Y;;0.0;0.0;0.0;NO;N�mero da faixa; (: )
SUANOTA;APP_CHAMADA_TEL_FILA_FAIXA_ITENS;;0.0;N;7.0;TM_ALTERACAO;DATE;7;Y;;0.0;0.0;0.0;NO;Data/Hora de altera��o do registro na tabela; (: )
SUANOTA;APP_CHAMADA_TEL_FILA_FAIXA_ITENS;;0.0;N;5.0;TM_INCLUSAO;DATE;7;Y;;0.0;0.0;0.0;NO;Data/Hora de inclus�o do registro na tabela; (: )
SUANOTA;APP_DEVICE;;489281.0;N;9.0;CD_USUARIO_ALTERACAO;VARCHAR2;250;Y;;0.0;0.0;489281.0;NO;C�digo do usu�rio que alterou o registro na tabela; (: )
SUANOTA;APP_DEVICE;;489281.0;N;7.0;CD_USUARIO_INCLUSAO;VARCHAR2;250;N;;13.0;1.0;0.0;NO;C�digo do usu�rio que incluiu o registro na tabela;SYS_C00247395 (C: ENABLED)
